sa2_code,sa2_name_x,state_x,total_persons_2011,total_renters_2011,total_dwellings_2011,own_occ_2011,rented_2011,other_tenure_2011,tenure not stated_2011,tenure n_a_2011,rent_stress_2011,young_2011,older_2011,unemployed_2011,single_parent_2011,low_ed_2011,assist_2011,indig_2011,english_2011,spanish_2011,arabic_2011,hindi_2011,punjabi_2011,vietnamese_2011,japanese_2011,korean_2011,mandarin_2011,samoan_2011,tagalog_2011,all_other_lang_2011,public_community_2011,boardinghouse_2011,residential_park_2011,rvi_2011,hcv_2011,11_m_rent_common,total_persons_2016,total_renters_2016,total_dwellings_2016,own_occ_2016,rented_2016,other_tenure_2016,tenure not stated_2016,tenure n_a_2016,rent_stress_2016,young_2016,older_2016,unemployed_2016,single_parent_2016,low_ed_2016,assist_2016,indig_2016,english_2016,spanish_2016,arabic_2016,hindi_2016,punjabi_2016,vietnamese_2016,japanese_2016,korean_2016,mandarin_2016,samoan_2016,tagalog_2016,all_other_lang_2016,public_community_2016,boardinghouse_2016,residential_park_2016,rvi_2016,hcv_2016,16_m_rent_common,total_persons_2021,total_renters_2021,total_dwellings_2021,own_occ_2021,rented_2021,other_tenure_2021,tenure not stated_2021,tenure n_a_2021,rent_stress_2021,young_2021,older_2021,unemployed_2021,single_parent_2021,low_ed_2021,assist_2021,indig_2021,english_2021,spanish_2021,arabic_2021,hindi_2021,punjabi_2021,vietnamese_2021,japanese_2021,korean_2021,mandarin_2021,samoan_2021,tagalog_2021,all_other_lang_2021,public_community_2021,boardinghouse_2021,residential_park_2021,rvi_2021,hcv_2021,21_m_rent_common
205041098,Yallourn North - Glengarry,vic,4308.0,334.0,1840.0,1408.0,145.0,9.0,76.0,181.0,4.0,40.0,20.0,29.0,27.0,45.0,18.0,6.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.671394799,PC_INDGSTAT,175.02,4402.0,391.0,1887.0,1403.0,167.0,13.0,119.0,165.0,36.0,47.0,12.0,23.0,35.0,48.0,23.0,17.0,381.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.719376392,PC_UNEMP,227.96,4616.0,376.0,2001.0,1516.0,151.0,3.0,133.0,176.0,35.0,11.0,46.0,16.0,31.0,46.0,25.0,20.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,7.0,0.0,0.0,0.674463938,PC_UNEMP,237.0
205041493,Traralgon - East,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11893.0,2979.0,5370.0,3227.0,1333.0,10.0,322.0,417.0,361.0,303.0,360.0,148.0,327.0,362.0,277.0,132.0,2657.0,0.0,12.0,14.0,32.0,4.0,4.0,0.0,7.0,0.0,16.0,233.0,282.0,6.0,0.0,0.803118908,PC_UNEMP,262.0
205041494,Traralgon - West,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17379.0,3457.0,7509.0,4985.0,1549.0,8.0,293.0,570.0,428.0,273.0,428.0,153.0,341.0,373.0,226.0,99.0,3026.0,5.0,11.0,16.0,26.0,4.0,14.0,0.0,39.0,3.0,11.0,302.0,124.0,0.0,85.0,0.600389864,PC_UNEMP,312.0
205051099,Alps - West,vic,26.0,3.0,21.0,4.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,0.0,13.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,0.0,34.0,7.0,0.0,0.0,3.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
205051100,Longford - Loch Sport,vic,3630.0,429.0,3739.0,1209.0,178.0,7.0,111.0,2187.0,27.0,39.0,25.0,29.0,35.0,71.0,35.0,29.0,408.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,0.877068558,PC_OLD,174.05,4308.0,412.0,4068.0,1394.0,167.0,10.0,205.0,2259.0,18.0,33.0,26.0,32.0,33.0,58.0,36.0,19.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,13.0,0.888641425,PC_UNEMP,202.0,5043.0,348.0,4363.0,1764.0,161.0,6.0,155.0,2213.0,45.0,27.0,23.0,16.0,19.0,53.0,25.0,21.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,12.0,0.0,0.0,18.0,0.892787524,PC_UNEMP,212.0
205051101,Maffra,vic,12949.0,2020.0,6154.0,3941.0,866.0,27.0,292.0,903.0,200.0,220.0,197.0,107.0,183.0,371.0,129.0,58.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,122.0,0.0,15.0,0.90070922,PC_UNEMP,177.54,13377.0,2151.0,6405.0,4027.0,913.0,19.0,411.0,917.0,223.0,234.0,214.0,95.0,192.0,317.0,136.0,81.0,2011.0,3.0,0.0,0.0,15.0,0.0,4.0,0.0,20.0,0.0,14.0,84.0,115.0,0.0,16.0,0.828507795,PC_UNEMP,223.82,14507.0,2090.0,6920.0,4509.0,939.0,14.0,432.0,885.0,312.0,238.0,175.0,68.0,198.0,288.0,152.0,55.0,1962.0,0.0,0.0,0.0,16.0,9.0,0.0,3.0,15.0,0.0,3.0,82.0,101.0,0.0,47.0,0.877192982,PC_UNEMP,262.0
205051102,Rosedale,vic,4447.0,517.0,1571.0,1077.0,208.0,7.0,73.0,137.0,45.0,44.0,9.0,39.0,53.0,88.0,23.0,15.0,491.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,10.0,0.763593381,PC_UNEMP,159.86,4639.0,523.0,1659.0,1103.0,215.0,19.0,134.0,133.0,24.0,56.0,22.0,26.0,38.0,67.0,27.0,5.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,12.0,0.0,15.0,0.650334076,PC_UNEMP,200.75,4873.0,520.0,1781.0,1151.0,216.0,5.0,198.0,143.0,56.0,58.0,58.0,25.0,30.0,77.0,48.0,23.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,5.0,0.0,30.0,0.822612086,PC_UNEMP,237.0
205051103,Sale,vic,14079.0,3976.0,6455.0,3668.0,1717.0,38.0,291.0,647.0,329.0,484.0,270.0,169.0,316.0,518.0,239.0,155.0,3636.0,13.0,6.0,16.0,29.0,0.0,6.0,0.0,26.0,0.0,14.0,230.0,344.0,0.0,50.0,0.747044917,PC_UNEMP,213.51,14479.0,4270.0,6931.0,3640.0,1863.0,10.0,510.0,836.0,416.0,486.0,342.0,198.0,340.0,526.0,282.0,136.0,3804.0,4.0,15.0,16.0,45.0,3.0,5.0,3.0,46.0,0.0,27.0,302.0,328.0,0.0,64.0,0.766146993,PC_UNEMP,265.26,15186.0,4503.0,7158.0,4039.0,2035.0,10.0,323.0,687.0,636.0,441.0,510.0,198.0,397.0,525.0,425.0,246.0,4005.0,9.0,16.0,12.0,56.0,13.0,0.0,3.0,28.0,0.0,21.0,340.0,287.0,8.0,51.0,0.742690058,PC_UNEMP,287.0
205051104,Yarram,vic,5076.0,847.0,2992.0,1622.0,389.0,13.0,146.0,753.0,73.0,86.0,90.0,40.0,77.0,133.0,71.0,17.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,60.0,0.0,20.0,0.919621749,PC_UNEMP,170.27,5169.0,912.0,3087.0,1648.0,406.0,6.0,219.0,743.0,86.0,91.0,111.0,38.0,77.0,135.0,74.0,18.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,40.0,59.0,0.0,47.0,0.93986637,PC_UNEMP,201.86,5539.0,834.0,3286.0,1884.0,362.0,13.0,205.0,763.0,101.0,136.0,73.0,39.0,62.0,116.0,64.0,29.0,794.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,68.0,0.0,41.0,0.955165692,PC_UNEMP,237.0
206011105,Brunswick,vic,22833.0,9385.0,10730.0,4642.0,4375.0,25.0,673.0,892.0,843.0,2044.0,234.0,501.0,152.0,300.0,157.0,46.0,6647.0,112.0,111.0,78.0,58.0,45.0,54.0,25.0,264.0,0.0,32.0,1959.0,279.0,80.0,0.0,0.037825059,PC_ENGLISH,368.27,25419.0,11379.0,12309.0,4897.0,5291.0,42.0,841.0,1121.0,1076.0,2262.0,247.0,580.0,171.0,290.0,177.0,100.0,8307.0,193.0,148.0,70.0,17.0,58.0,37.0,26.0,374.0,3.0,24.0,2122.0,277.0,60.0,0.0,0.031180401,PC_ENGLISH,425.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206011106,Brunswick East,vic,8433.0,3394.0,4107.0,1877.0,1603.0,18.0,234.0,345.0,266.0,645.0,97.0,181.0,77.0,108.0,64.0,18.0,2613.0,32.0,51.0,21.0,8.0,12.0,22.0,6.0,84.0,0.0,8.0,537.0,102.0,9.0,0.0,0.052009456,PC_ENGLISH,382.28,10928.0,5296.0,5672.0,2062.0,2567.0,10.0,396.0,570.0,508.0,928.0,115.0,247.0,117.0,113.0,81.0,36.0,3909.0,123.0,74.0,34.0,10.0,56.0,45.0,12.0,141.0,0.0,14.0,878.0,94.0,0.0,0.0,0.033407572,PC_ENGLISH,424.08,12536.0,6083.0,7129.0,2729.0,3240.0,9.0,253.0,834.0,786.0,126.0,799.0,247.0,146.0,112.0,125.0,72.0,4822.0,149.0,70.0,34.0,11.0,45.0,40.0,19.0,97.0,0.0,18.0,778.0,99.0,6.0,0.0,0.048732943,PC_YOUNG,437.0
206011107,Brunswick West,vic,13140.0,5261.0,6385.0,2868.0,2507.0,20.0,410.0,500.0,470.0,965.0,222.0,287.0,185.0,324.0,121.0,42.0,3139.0,90.0,176.0,95.0,69.0,58.0,24.0,31.0,162.0,8.0,39.0,1370.0,248.0,8.0,0.0,0.113475177,PC_ENGLISH,298.58,13602.0,5567.0,6751.0,2814.0,2731.0,21.0,471.0,647.0,670.0,967.0,181.0,345.0,188.0,257.0,183.0,44.0,3575.0,129.0,122.0,78.0,32.0,66.0,28.0,29.0,177.0,4.0,23.0,1304.0,235.0,0.0,0.0,0.091314031,PC_ENGLISH,340.05,14130.0,5912.0,7665.0,3231.0,3090.0,9.0,259.0,1007.0,945.0,227.0,903.0,240.0,177.0,214.0,222.0,82.0,4190.0,193.0,100.0,61.0,28.0,70.0,22.0,19.0,118.0,0.0,32.0,1079.0,207.0,0.0,0.0,0.076023392,PC_YOUNG,362.0
206011108,Coburg,vic,25012.0,6706.0,10246.0,6032.0,2723.0,43.0,636.0,693.0,583.0,1195.0,216.0,368.0,255.0,396.0,209.0,74.0,3955.0,92.0,384.0,113.0,96.0,51.0,29.0,25.0,145.0,3.0,32.0,1781.0,229.0,0.0,0.0,0.11820331,PC_ENGLISH,354.69,26031.0,7855.0,10882.0,6056.0,3223.0,45.0,603.0,854.0,683.0,1243.0,284.0,477.0,234.0,350.0,258.0,81.0,4899.0,118.0,321.0,79.0,42.0,32.0,42.0,27.0,167.0,11.0,26.0,2091.0,251.0,0.0,0.0,0.106904232,PC_LONEPARENT,391.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206011109,Pascoe Vale South,vic,9408.0,1643.0,3722.0,2616.0,643.0,20.0,165.0,258.0,110.0,204.0,52.0,64.0,91.0,113.0,45.0,14.0,1087.0,35.0,63.0,11.0,46.0,21.0,0.0,5.0,26.0,0.0,7.0,342.0,24.0,0.0,0.0,0.224586288,PC_LONEPARENT,338.1,9880.0,1798.0,3833.0,2586.0,687.0,12.0,238.0,291.0,86.0,209.0,74.0,83.0,90.0,102.0,61.0,13.0,1238.0,31.0,57.0,18.0,8.0,26.0,6.0,0.0,32.0,0.0,3.0,379.0,24.0,0.0,0.0,0.198218263,PC_LONEPARENT,397.14,10250.0,2186.0,4131.0,2775.0,901.0,4.0,112.0,309.0,219.0,98.0,207.0,81.0,93.0,104.0,81.0,13.0,1603.0,43.0,51.0,9.0,8.0,6.0,6.0,5.0,18.0,4.0,19.0,414.0,19.0,0.0,0.0,0.282651072,PC_ENGLISH,412.0
206011495,Brunswick - North,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12738.0,5341.0,6543.0,2931.0,2618.0,4.0,163.0,773.0,681.0,123.0,980.0,226.0,97.0,100.0,107.0,75.0,4183.0,99.0,52.0,18.0,11.0,34.0,24.0,9.0,82.0,0.0,9.0,820.0,67.0,9.0,0.0,0.033138402,PC_YOUNG,437.0
206011496,Brunswick - South,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12793.0,6025.0,7133.0,2811.0,3005.0,5.0,286.0,944.0,756.0,179.0,963.0,234.0,110.0,166.0,166.0,81.0,4784.0,111.0,78.0,35.0,0.0,44.0,26.0,16.0,119.0,0.0,14.0,798.0,209.0,0.0,0.0,0.052631579,PC_YOUNG,462.0
206011497,Coburg - East,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12405.0,4399.0,5766.0,3008.0,1939.0,17.0,236.0,506.0,517.0,171.0,604.0,188.0,134.0,209.0,177.0,48.0,3150.0,86.0,157.0,32.0,14.0,25.0,25.0,9.0,52.0,0.0,9.0,840.0,167.0,0.0,0.0,0.113060429,PC_LONEPARENT,412.0
206011498,Coburg - West,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13972.0,3553.0,5719.0,3592.0,1470.0,9.0,164.0,414.0,393.0,117.0,450.0,172.0,118.0,151.0,146.0,40.0,2597.0,64.0,103.0,14.0,12.0,9.0,16.0,5.0,42.0,0.0,15.0,676.0,85.0,5.0,0.0,0.111111111,PC_LONEPARENT,462.0
206021110,Alphington - Fairfield,vic,8126.0,2274.0,3661.0,2045.0,1160.0,11.0,169.0,239.0,189.0,289.0,83.0,84.0,48.0,128.0,65.0,17.0,1665.0,52.0,6.0,64.0,44.0,9.0,4.0,5.0,72.0,0.0,3.0,350.0,57.0,3.0,0.0,0.139479905,PC_ENGLISH,322.39,8833.0,2728.0,3965.0,2030.0,1311.0,13.0,245.0,324.0,248.0,404.0,104.0,125.0,87.0,111.0,81.0,27.0,2097.0,43.0,15.0,45.0,12.0,28.0,11.0,12.0,63.0,0.0,5.0,397.0,55.0,24.0,0.0,0.100222717,PC_ENGLISH,368.76,8788.0,2674.0,4219.0,2244.0,1388.0,6.0,114.0,424.0,407.0,127.0,267.0,83.0,80.0,98.0,101.0,23.0,2211.0,58.0,13.0,6.0,3.0,11.0,15.0,6.0,41.0,0.0,4.0,306.0,85.0,0.0,0.0,0.173489279,PC_RECRENTERS,387.0
206021111,Northcote,vic,22674.0,7027.0,10242.0,5514.0,3329.0,21.0,486.0,817.0,529.0,907.0,285.0,292.0,248.0,370.0,173.0,81.0,5635.0,66.0,50.0,61.0,24.0,109.0,42.0,5.0,145.0,0.0,11.0,879.0,443.0,0.0,0.0,0.151300236,PC_ENGLISH,373.81,24369.0,7780.0,11051.0,5540.0,3640.0,27.0,795.0,950.0,649.0,943.0,310.0,295.0,252.0,290.0,175.0,86.0,6280.0,83.0,50.0,18.0,16.0,115.0,44.0,17.0,139.0,0.0,9.0,1009.0,393.0,0.0,0.0,0.140311804,PC_ENGLISH,435.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206021112,Thornbury,vic,17377.0,5999.0,8215.0,4008.0,2870.0,21.0,509.0,723.0,595.0,806.0,237.0,294.0,228.0,361.0,164.0,102.0,4099.0,74.0,111.0,203.0,128.0,48.0,25.0,4.0,132.0,6.0,12.0,1157.0,276.0,0.0,0.0,0.196217494,PC_ENGLISH,311.42,18308.0,6431.0,8582.0,3987.0,3132.0,34.0,632.0,717.0,670.0,857.0,240.0,334.0,215.0,272.0,199.0,76.0,4707.0,96.0,73.0,104.0,80.0,48.0,31.0,8.0,94.0,10.0,13.0,1167.0,261.0,0.0,0.0,0.151447661,PC_ENGLISH,359.38,18619.0,6664.0,9067.0,4470.0,3326.0,12.0,279.0,899.0,893.0,311.0,637.0,288.0,249.0,263.0,230.0,114.0,5404.0,99.0,65.0,15.0,41.0,57.0,20.0,9.0,60.0,5.0,15.0,874.0,265.0,0.0,0.0,0.18128655,PC_SOCIAL,412.0
206021499,Northcote - East,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14748.0,4684.0,6861.0,3695.0,2245.0,10.0,251.0,598.0,502.0,290.0,423.0,136.0,143.0,193.0,161.0,50.0,3941.0,75.0,19.0,11.0,10.0,50.0,25.0,0.0,67.0,0.0,8.0,478.0,306.0,0.0,0.0,0.251461988,PC_SOCIAL,462.0
206021500,Northcote - West,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10036.0,3430.0,4852.0,2514.0,1677.0,9.0,127.0,475.0,406.0,84.0,279.0,129.0,83.0,74.0,65.0,49.0,2937.0,47.0,13.0,9.0,0.0,17.0,27.0,5.0,53.0,0.0,6.0,316.0,67.0,0.0,0.0,0.097465887,PC_YOUNG,512.0
206031113,Ascot Vale,vic,13354.0,4534.0,6119.0,2999.0,2087.0,22.0,477.0,480.0,398.0,695.0,206.0,256.0,306.0,362.0,160.0,31.0,2710.0,108.0,184.0,56.0,30.0,185.0,9.0,9.0,103.0,3.0,9.0,1128.0,742.0,15.0,0.0,0.31678487,PC_RECRENTERS,292.6,14698.0,5022.0,6624.0,3182.0,2321.0,19.0,507.0,529.0,513.0,633.0,242.0,289.0,288.0,394.0,182.0,37.0,3083.0,109.0,219.0,61.0,23.0,188.0,12.0,6.0,96.0,0.0,19.0,1206.0,713.0,14.0,0.0,0.280623608,PC_ENGLISH,354.07,14965.0,4861.0,7036.0,3577.0,2281.0,8.0,400.0,708.0,584.0,237.0,582.0,224.0,268.0,332.0,207.0,55.0,3047.0,130.0,190.0,51.0,17.0,150.0,20.0,16.0,80.0,5.0,23.0,1132.0,608.0,3.0,0.0,0.235867446,PC_ENGLISH,362.0
206031114,Essendon - Aberfeldie,vic,24593.0,5973.0,10692.0,6065.0,2916.0,43.0,590.0,960.0,535.0,807.0,321.0,259.0,254.0,316.0,137.0,22.0,4075.0,82.0,74.0,209.0,83.0,32.0,37.0,36.0,120.0,3.0,20.0,1202.0,161.0,30.0,0.0,0.153664303,PC_SOCIAL,321.9,27411.0,7799.0,12029.0,6291.0,3679.0,49.0,808.0,1083.0,644.0,827.0,390.0,356.0,316.0,342.0,178.0,48.0,4930.0,156.0,112.0,316.0,85.0,79.0,33.0,88.0,135.0,4.0,36.0,1825.0,185.0,8.0,0.0,0.153674833,PC_ENGLISH,364.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031115,Flemington,vic,9172.0,4965.0,4541.0,1355.0,2285.0,6.0,399.0,432.0,560.0,837.0,320.0,302.0,331.0,584.0,226.0,38.0,2097.0,92.0,362.0,62.0,20.0,356.0,25.0,26.0,228.0,0.0,11.0,1686.0,927.0,0.0,0.0,0.432624113,PC_ENGLISH,278.23,10138.0,5611.0,4923.0,1372.0,2532.0,21.0,577.0,389.0,717.0,999.0,345.0,416.0,339.0,570.0,267.0,33.0,2303.0,115.0,339.0,77.0,18.0,355.0,34.0,45.0,348.0,4.0,9.0,1964.0,898.0,9.0,0.0,0.265033408,PC_ENGLISH,329.72,8970.0,4785.0,5180.0,1567.0,2483.0,4.0,341.0,740.0,660.0,360.0,664.0,271.0,295.0,488.0,281.0,42.0,2451.0,126.0,227.0,57.0,17.0,238.0,25.0,21.0,114.0,0.0,26.0,1483.0,801.0,9.0,0.0,0.191033138,PC_YOUNG,337.0
206031116,Moonee Ponds,vic,13466.0,3515.0,5971.0,3399.0,1675.0,26.0,341.0,457.0,261.0,542.0,222.0,134.0,95.0,201.0,80.0,21.0,2499.0,73.0,21.0,79.0,52.0,25.0,17.0,7.0,70.0,0.0,10.0,662.0,214.0,0.0,0.0,0.170212766,PC_RECRENTERS,339.63,14171.0,4108.0,6368.0,3329.0,1934.0,29.0,393.0,608.0,394.0,577.0,259.0,198.0,122.0,187.0,105.0,25.0,2762.0,93.0,30.0,109.0,11.0,52.0,23.0,18.0,128.0,0.0,19.0,863.0,198.0,16.0,0.0,0.122494432,PC_ENGLISH,391.69,16023.0,5167.0,8090.0,4063.0,2678.0,17.0,245.0,1003.0,637.0,289.0,569.0,170.0,139.0,209.0,163.0,34.0,3621.0,149.0,59.0,99.0,16.0,62.0,27.0,26.0,99.0,0.0,36.0,973.0,227.0,0.0,0.0,0.14619883,PC_ENGLISH,412.0
206031501,Essendon (West) - Aberfeldie,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15854.0,3847.0,6892.0,4145.0,1802.0,11.0,217.0,641.0,481.0,188.0,411.0,154.0,206.0,158.0,130.0,49.0,2576.0,71.0,84.0,87.0,31.0,60.0,13.0,7.0,43.0,3.0,26.0,846.0,68.0,0.0,0.0,0.226120858,PC_ENGLISH,387.0
206031502,Essendon - East,vic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12089.0,4187.0,6275.0,2928.0,2188.0,11.0,223.0,855.0,583.0,242.0,489.0,157.0,179.0,157.0,133.0,37.0,2844.0,116.0,60.0,65.0,14.0,22.0,30.0,19.0,54.0,7.0,19.0,937.0,136.0,0.0,0.0,0.142300195,PC_ENGLISH,362.0
206041117,Carlton,vic,15345.0,9412.0,8307.0,1296.0,5156.0,19.0,845.0,804.0,2576.0,4286.0,255.0,695.0,247.0,431.0,177.0,31.0,3602.0,143.0,300.0,99.0,15.0,153.0,66.0,133.0,1536.0,3.0,21.0,3341.0,1155.0,277.0,0.0,0.004728132,PC_ENGLISH,351.0,20608.0,12515.0,10554.0,1523.0,6584.0,37.0,1077.0,1147.0,3752.0,5826.0,342.0,1133.0,319.0,553.0,282.0,47.0,3906.0,199.0,349.0,113.0,12.0,276.0,56.0,203.0,3600.0,3.0,28.0,3770.0,1271.0,708.0,0.0,0.002227171,PC_ENGLISH,402.1,16634.0,9603.0,10667.0,1673.0,5219.0,13.0,558.0,2991.0,2182.0,354.0,2759.0,701.0,257.0,387.0,271.0,47.0,4488.0,236.0,240.0,159.0,26.0,252.0,72.0,116.0,1689.0,0.0,43.0,2282.0,736.0,17.0,0.0,0.009746589,PC_YOUNG,362.0
206041118,Docklands,vic,7417.0,3247.0,3983.0,948.0,1722.0,19.0,547.0,693.0,272.0,537.0,71.0,106.0,45.0,68.0,17.0,11.0,1788.0,34.0,68.0,126.0,13.0,19.0,32.0,71.0,214.0,0.0,13.0,869.0,61.0,0.0,0.0,0.044917258,PC_ENGLISH,584.45,13675.0,6663.0,6510.0,1660.0,3010.0,24.0,754.0,961.0,751.0,1335.0,121.0,341.0,88.0,109.0,40.0,24.0,2168.0,137.0,171.0,490.0,21.0,79.0,81.0,256.0,1078.0,0.0,19.0,2163.0,85.0,0.0,0.0,0.022271715,PC_ENGLISH,569.04,15663.0,9452.0,10832.0,2326.0,5146.0,9.0,778.0,2435.0,1509.0,171.0,1201.0,526.0,158.0,185.0,107.0,50.0,3330.0,369.0,263.0,641.0,72.0,125.0,94.0,222.0,1266.0,10.0,68.0,2992.0,106.0,0.0,0.0,0.01754386,PC_YOUNG,412.0
206041119,East Melbourne,vic,6742.0,2291.0,3035.0,995.0,1263.0,7.0,295.0,430.0,139.0,269.0,63.0,70.0,31.0,26.0,14.0,7.0,1847.0,27.0,3.0,18.0,0.0,11.0,25.0,7.0,55.0,0.0,4.0,294.0,16.0,81.0,0.0,0.028368794,PC_ENGLISH,436.31,6712.0,2163.0,2961.0,991.0,1175.0,14.0,255.0,481.0,175.0,227.0,93.0,70.0,25.0,20.0,10.0,17.0,1738.0,30.0,3.0,9.0,0.0,13.0,14.0,16.0,40.0,0.0,3.0,297.0,10.0,54.0,0.0,0.048997773,PC_ENGLISH,528.67,5384.0,2262.0,3480.0,1114.0,1309.0,4.0,135.0,883.0,335.0,120.0,190.0,69.0,48.0,30.0,24.0,9.0,1862.0,40.0,11.0,10.0,0.0,9.0,3.0,13.0,63.0,0.0,5.0,246.0,4.0,0.0,0.0,0.101364522,PC_YOUNG,487.0
206041120,Flemington Racecourse,vic,178.0,44.0,36.0,12.0,21.0,0.0,0.0,3.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.007092199,PC_RECRENTERS,385.21,264.0,25.0,40.0,8.0,12.0,0.0,10.0,3.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,208.88,80.0,21.0,38.0,15.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.132553606,PC_YOUNG,437.0
206041121,Kensington,vic,9701.0,4322.0,4867.0,2018.0,2079.0,12.0,278.0,434.0,364.0,774.0,243.0,172.0,164.0,288.0,148.0,29.0,2975.0,66.0,57.0,11.0,12.0,155.0,22.0,29.0,195.0,0.0,10.0,790.0,520.0,0.0,0.0,0.210401891,PC_ENGLISH,370.73,10744.0,4886.0,5257.0,2055.0,2324.0,19.0,402.0,412.0,456.0,656.0,285.0,203.0,162.0,273.0,175.0,35.0,3290.0,118.0,64.0,24.0,0.0,170.0,27.0,33.0,226.0,0.0,17.0,917.0,540.0,0.0,0.0,0.202672606,PC_ENGLISH,414.05,10571.0,4757.0,5552.0,2310.0,2344.0,5.0,204.0,629.0,573.0,330.0,580.0,178.0,178.0,261.0,226.0,37.0,3320.0,125.0,99.0,29.0,9.0,158.0,17.0,19.0,149.0,0.0,18.0,814.0,526.0,0.0,0.0,0.194931774,PC_YOUNG,412.0
